product_key,product_name,total_quantity,initial_stock,reorder_point,current_stock,inventory_turnover,days_inventory_outstanding
708,GBC DocuBind P50 Personal Binding Machine,50,1938,484.5,1888,0.025799793601651185,14147.400000000001
709,Trimflex Flexible Post Binders,21,1896,474.0,1875,0.011075949367088608,32954.28571428572
710,Pressboard Hanging Data Binders for Unburst Sheets,48,1782,445.5,1734,0.026936026936026935,13550.625
711,Wilson Jones 14 Line Acrylic Coated Pressboard Data Binders,23,1155,288.75,1132,0.019913419913419914,18329.347826086956
712,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Dark Blue",24,970,242.5,946,0.024742268041237112,14752.083333333334
713,Wilson Jones Heavy-Duty Casebound Ring Binders with Metal Hinges,22,1470,367.5,1448,0.014965986394557823,24388.636363636364
714,Wilson Jones Four-Pocket Poly Binders,17,1535,383.75,1518,0.011074918566775244,32957.35294117647
715,Avery Poly Binder Pockets,34,1853,463.25,1819,0.01834862385321101,19892.5
716,"DXL Angle-View Binders with Locking Rings, Black",26,1235,308.75,1209,0.021052631578947368,17337.5
717,Storex Dura Pro Binders,33,1283,320.75,1250,0.025720966484801246,14190.757575757576
718,Wilson Jones Custom Binder Spines & Labels,22,1467,366.75,1445,0.014996591683708248,24338.863636363636
719,Premium Transparent Presentation Covers by GBC,43,857,214.25,814,0.050175029171528586,7274.53488372093
720,Ibico Presentation Index for Binding Systems,27,1471,367.75,1444,0.018354860639021073,19885.74074074074
721,Wilson Jones Easy Flow II Sheet Lifters,49,1931,482.75,1882,0.025375453133091662,14383.979591836734
722,Avery Arch Ring Binders,64,1167,291.75,1103,0.054841473864610114,6655.546875
723,UniKeep View Case Binders,13,872,218.0,859,0.014908256880733946,24483.076923076922
724,Fellowes Black Plastic Comb Bindings,34,1531,382.75,1497,0.022207707380796866,16435.735294117647
725,Cardinal Slant-D Ring Binders,17,1645,411.25,1628,0.01033434650455927,35319.117647058825
726,GBC Twin Loop Wire Binding Elements,47,1871,467.75,1824,0.02512025654730091,14530.106382978722
727,"Cardinal Slant-D Ring Binder, Heavy Gauge Vinyl",37,1175,293.75,1138,0.03148936170212766,11591.216216216215
728,"Wilson Jones Elliptical Ring 3 1/2"" Capacity Binders, 800 sheets",42,589,147.25,547,0.07130730050933787,5118.690476190476
729,Acco Hanging Data Binders,17,1197,299.25,1180,0.014202172096908938,25700.29411764706
730,Cardinal Hold-It CD Pocket,12,1839,459.75,1827,0.0065252854812398045,55936.25
731,"Wilson Jones Hanging View Binder, White, 1""",23,1701,425.25,1678,0.01352145796590241,26994.130434782608
732,"Square Ring Data Binders, Rigid 75 Pt. Covers, 11"" x 14-7/8""",22,1039,259.75,1017,0.021174205967276226,17237.954545454548
733,Avery Heavy-Duty EZD  Binder With Locking Rings,28,1231,307.75,1203,0.022745735174654752,16046.964285714286
734,GBC VeloBind Cover Sets,42,1368,342.0,1326,0.03070175438596491,11888.57142857143
735,Binder Posts,16,540,135.0,524,0.02962962962962963,12318.75
736,Wilson Jones Snap Scratch Pad Binder Tool for Ring Binders,22,1239,309.75,1217,0.01775625504439064,20556.13636363636
737,GBC ProClick Spines for 32-Hole Punch,12,1001,250.25,989,0.011988011988011988,30447.083333333332
738,"Premier Elliptical Ring Binder, Black",46,1458,364.5,1412,0.03155006858710562,11568.913043478262
739,Wilson Jones Standard D-Ring Binders,26,1668,417.0,1642,0.015587529976019185,23416.153846153848
740,Recycled Premium Regency Composition Covers,9,1724,431.0,1715,0.005220417633410673,69917.77777777778
741,Clear Mylar Reinforcing Strips,29,1428,357.0,1399,0.02030812324929972,17973.103448275862
742,Presstex Flexible Ring Binders,30,960,240.0,930,0.03125,11680.0
743,"Avery Framed View Binder, EZD Ring (Locking), Navy, 1 1/2""",19,1231,307.75,1212,0.015434606011372868,23648.15789473684
744,Avery Hidden Tab Dividers for Binding Systems,24,1251,312.75,1227,0.019184652278177457,19025.625
745,Avery Premier Heavy-Duty Binder with Round Locking Rings,21,1424,356.0,1403,0.014747191011235955,24750.47619047619
746,GBC Prestige Therm-A-Bind Covers,39,1408,352.0,1369,0.027698863636363636,13177.435897435898
747,Recycled Pressboard Report Cover with Reinforced Top Hinge,34,1776,444.0,1742,0.019144144144144143,19065.88235294118
748,"Avery Trapezoid Ring Binder, 3"" Capacity, Black, 1040 sheets",22,889,222.25,867,0.024746906636670417,14749.318181818182
749,"SlimView Poly Binder, 3/8""",40,1382,345.5,1342,0.02894356005788712,12610.75
750,Avery Reinforcements for Hole-Punch Pages,41,755,188.75,714,0.054304635761589407,6721.341463414634
751,Recycled Easel Ring Binders,35,1208,302.0,1173,0.028973509933774833,12597.714285714286
752,Avery Durable Poly Binders,33,949,237.25,916,0.03477344573234984,10496.515151515152
753,Ibico Standard Transparent Covers,34,509,127.25,475,0.06679764243614932,5464.264705882352
754,"Performers Binder/Pad Holder, Black",36,1323,330.75,1287,0.027210884353741496,13413.75
755,GBC Recycled Regency Composition Covers,26,1297,324.25,1271,0.020046260601387818,18207.884615384617
756,"Black Avery Memo-Size 3-Ring Binder, 5 1/2"" x 8 1/2""",16,1765,441.25,1749,0.009065155807365438,40264.0625
757,"Avery Trapezoid Extra Heavy Duty 4"" Binders",15,1774,443.5,1759,0.008455467869222097,43167.333333333336
758,Prestige Round Ring Binders,21,1376,344.0,1355,0.015261627906976744,23916.190476190477
759,Newell 3-Hole Punched Plastic Slotted Magazine Holders for Binders,20,1528,382.0,1508,0.013089005235602094,27886.0
760,ACCOHIDE Binder by Acco,21,1642,410.5,1621,0.012789281364190013,28539.52380952381
761,Avery Self-Adhesive Photo Pockets for Polaroid Photos,41,1515,378.75,1474,0.02706270627062706,13487.19512195122
762,"Premium Transparent Presentation Covers, No Pattern/Clear, 8 1/2"" x 11""",29,873,218.25,844,0.033218785796105384,10987.758620689656
763,GBC DocuBind TL200 Manual Binding Machine,23,1588,397.0,1565,0.014483627204030227,25200.86956521739
764,Self-Adhesive Ring Binder Labels,11,645,161.25,634,0.017054263565891473,21402.272727272728
765,GBC Plasticlear Binding Covers,23,723,180.75,700,0.0318118948824343,11473.695652173914
766,Accohide Poly Flexible Ring Binders,34,1762,440.5,1728,0.019296254256526674,18915.58823529412
767,"Avery Durable Slant Ring Binders, No Labels",36,676,169.0,640,0.05325443786982249,6853.888888888889
768,Wilson Jones Leather-Like Binders with DublLock Round Rings,46,1352,338.0,1306,0.034023668639053255,10727.826086956522
769,Avery Hanging File Binders,26,1805,451.25,1779,0.014404432132963989,25339.423076923078
770,Tuff Stuff Recycled Round Ring Binders,23,562,140.5,539,0.04092526690391459,8918.695652173914
771,Acco Expandable Hanging Binders,11,1740,435.0,1729,0.00632183908045977,57736.36363636364
772,Cardinal Holdit Business Card Pockets,25,1326,331.5,1301,0.01885369532428356,19359.600000000002
773,Binding Machine Supplies,32,1294,323.5,1262,0.02472952086553323,14759.6875
774,"Cardinal HOLDit! Binder Insert Strips,Extra Strips",41,1188,297.0,1147,0.034511784511784514,10576.09756097561
775,Acco 3-Hole Punch,36,1984,496.0,1948,0.018145161290322582,20115.555555555555
776,Avery Metallic Poly Binders,31,604,151.0,573,0.05132450331125828,7111.612903225807
777,Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind,31,1622,405.5,1591,0.01911220715166461,19097.74193548387
778,Avery Round Ring Poly Binders,17,1010,252.5,993,0.016831683168316833,21685.294117647056
779,GBC Durable Plastic Covers,34,884,221.0,850,0.038461538461538464,9490.0
780,GBC DocuBind 300 Electric Binding Machine,23,904,226.0,881,0.025442477876106196,14346.086956521738
781,Durable Pressboard Binders,11,1322,330.5,1311,0.00832072617246596,43866.36363636364
782,Fellowes PB200 Plastic Comb Binding Machine,38,1017,254.25,979,0.03736479842674533,9768.552631578947
783,3M Organizer Strips,26,975,243.75,949,0.02666666666666667,13687.5
784,"GBC Standard Recycled Report Covers, Clear Plastic Sheets",51,1208,302.0,1157,0.042218543046357616,8645.490196078432
785,Wilson Jones Legal Size Ring Binders,44,1270,317.5,1226,0.03464566929133858,10535.227272727272
786,"Avery 3 1/2"" Diskette Storage Pages, 10/Pack",27,1960,490.0,1933,0.013775510204081633,26496.296296296296
787,Aluminum Screw Posts,41,1546,386.5,1505,0.02652005174644243,13763.170731707318
788,"Acco Four Pocket Poly Ring Binder with Label Holder, Smoke, 1""",28,1496,374.0,1468,0.01871657754010695,19501.428571428572
789,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Light Blue",45,1176,294.0,1131,0.03826530612244898,9538.666666666666
790,GBC Therma-A-Bind 250T Electric Binding System,12,1213,303.25,1201,0.00989282769991756,36895.416666666664
791,Large Capacity Hanging Post Binders,22,1981,495.25,1959,0.01110550227158001,32866.59090909091
792,Avery Durable Slant Ring Binders With Label Holder,36,582,145.5,546,0.061855670103092786,5900.833333333333
793,Computer Printout Index Tabs,15,1668,417.0,1653,0.008992805755395683,40588.0
794,"Green Canvas Binder for 8-1/2"" x 14"" Sheets",19,1608,402.0,1589,0.01181592039800995,30890.526315789473
795,DXL Angle-View Binders with Locking Rings by Samsill,35,1601,400.25,1566,0.021861336664584636,16696.142857142855
796,Fellowes PB300 Plastic Comb Binding Machine,27,956,239.0,929,0.028242677824267783,12923.703703703703
797,Cardinal Holdit Data Disk Pockets,16,500,125.0,484,0.032,11406.25
798,"Avery Durable Plastic 1"" Binders",34,550,137.5,516,0.06181818181818182,5904.411764705882
799,Wilson Jones Century Plastic Molded Ring Binders,48,1184,296.0,1136,0.04054054054054054,9003.333333333332
800,Lock-Up Easel 'Spel-Binder',44,1216,304.0,1172,0.03618421052631579,10087.272727272726
801,GBC Recycled VeloBinder Covers,42,1969,492.25,1927,0.02133062468257999,17111.54761904762
802,Wilson Jones International Size A4 Ring Binders,18,948,237.0,930,0.0189873417721519,19223.333333333332
803,Acco Suede Grain Vinyl Round Ring Binder,29,1380,345.0,1351,0.021014492753623187,17368.96551724138
804,Wilson Jones Impact Binders,42,987,246.75,945,0.0425531914893617,8577.5
805,GBC Standard Plastic Binding Systems Combs,13,533,133.25,520,0.024390243902439025,14965.0
806,GBC VeloBinder Strips,20,1871,467.75,1851,0.010689470871191877,34145.75
807,Fellowes Presentation Covers for Comb Binding Machines,14,594,148.5,580,0.02356902356902357,15486.42857142857
808,Avery Non-Stick Binders,36,1595,398.75,1559,0.0225705329153605,16171.52777777778
809,Insertable Tab Indexes For Data Binders,13,653,163.25,640,0.019908116385911178,18334.23076923077
810,Economy Binders,19,749,187.25,730,0.025367156208277702,14388.684210526317
811,3-ring staple pack,26,1173,293.25,1147,0.02216538789428815,16467.115384615387
812,"Fellowes Twister Kit, Gray/Clear, 3/pkg",42,937,234.25,895,0.044823906083244394,8142.976190476191
813,Catalog Binders with Expanding Posts,36,617,154.25,581,0.05834683954619125,6255.694444444444
814,GBC Recycled Grain Textured Covers,20,1270,317.5,1250,0.015748031496062992,23177.5
815,"GBC Pre-Punched Binding Paper, Plastic, White, 8-1/2"" x 11""",31,1829,457.25,1798,0.01694915254237288,21535.0
816,"XtraLife ClearVue Slant-D Ring Binder, White, 3""",39,767,191.75,728,0.05084745762711865,7178.333333333333
817,Avery Legal 4-Ring Binder,16,1577,394.25,1561,0.010145846544071021,35975.3125
818,Ibico EB-19 Dual Function Manual Binding System,23,735,183.75,712,0.031292517006802724,11664.130434782608
819,"GBC Velobind Prepunched Cover Sets, Regency Series",33,888,222.0,855,0.037162162162162164,9821.818181818182
820,Wilson Jones DublLock D-Ring Binders,6,1489,372.25,1483,0.004029550033579583,90580.83333333334
821,Storex Dura Pro Binders,38,1262,315.5,1224,0.030110935023771792,12121.842105263157
822,GBC DocuBind 200 Manual Binding Machine,15,900,225.0,885,0.016666666666666666,21900.0
823,"C-Line Peel & Stick Add-On Filing Pockets, 8-3/4 x 5-1/8, 10/Pack",21,1123,280.75,1102,0.018699910952804988,19518.809523809523
824,Avery Durable Slant Ring Binders,19,1266,316.5,1247,0.015007898894154818,24320.526315789473
825,Tuf-Vin Binders,26,1826,456.5,1800,0.014238773274917854,25634.23076923077
826,Wilson Jones data.warehouse D-Ring Binders with DublLock,12,1418,354.5,1406,0.00846262341325811,43130.83333333333
827,GBC DocuBind P100 Manual Binding Machine,27,1730,432.5,1703,0.01560693641618497,23387.03703703704
828,Cardinal Poly Pocket Divider Pockets for Ring Binders,15,1752,438.0,1737,0.008561643835616438,42632.0
829,GBC ProClick 150 Presentation Binding System,22,1352,338.0,1330,0.016272189349112426,22430.909090909092
830,Ibico Laser Imprintable Binding System Covers,34,1077,269.25,1043,0.031569173630454965,11561.911764705883
831,Ibico Ibimaster 300 Manual Binding System,28,574,143.5,546,0.04878048780487805,7482.5
832,Ibico Hi-Tech Manual Binding System,45,934,233.5,889,0.048179871520342615,7575.777777777777
833,Avery Binding System Hidden Tab Executive Style Index Sets,36,602,150.5,566,0.059800664451827246,6103.61111111111
834,Peel & Stick Add-On Corner Pockets,30,1945,486.25,1915,0.015424164524421594,23664.166666666668
835,Wilson Jones Hanging Recycled Pressboard Data Binders,4,1263,315.75,1259,0.003167062549485352,115248.75
836,Wilson Jones Turn Tabs Binder Tool for Ring Binders,59,1237,309.25,1178,0.047696038803556995,7652.627118644067
837,Flexible Leather- Look Classic Collection Ring Binder,13,1305,326.25,1292,0.00996168582375479,36640.38461538462
838,GBC Wire Binding Strips,14,1829,457.25,1815,0.007654455986878075,47684.64285714286
839,GBC Personal VeloBind Strips,27,597,149.25,570,0.04522613065326633,8070.555555555556
840,JM Magazine Binder,18,1297,324.25,1279,0.013878180416345412,26300.27777777778
841,GBC Poly Designer Binding Covers,18,1858,464.5,1840,0.00968783638320775,37676.11111111111
842,Wilson Jones Suede Grain Vinyl Binders,8,1358,339.5,1350,0.005891016200294551,61958.75
843,Ibico Covers for Plastic or Wire Binding Elements,20,934,233.5,914,0.021413276231263382,17045.5
844,Round Ring Binders,28,946,236.5,918,0.02959830866807611,12331.785714285716
845,"ACCOHIDE 3-Ring Binder, Blue, 1""",44,1831,457.75,1787,0.02403058438012015,15188.977272727274
846,GBC DocuBind P400 Electric Binding System,27,748,187.0,721,0.03609625668449198,10111.851851851852
847,Cameo Buff Policy Envelopes,28,665,166.25,637,0.042105263157894736,8668.75
848,"#10- 4 1/8"" x 9 1/2"" Recycled Envelopes",27,1483,370.75,1456,0.01820633850303439,20047.96296296296
849,"White Envelopes, White Envelopes with Clear Poly Window",22,1858,464.5,1836,0.011840688912809472,30825.909090909092
850,"#10- 4 1/8"" x 9 1/2"" Recycled Envelopes",10,1519,379.75,1509,0.0065832784726793945,55443.5
851,Jet-Pak Recycled Peel 'N' Seal Padded Mailers,19,1041,260.25,1022,0.01825168107588857,19998.157894736843
852,Staple envelope,9,1258,314.5,1249,0.007154213036565978,51018.88888888888
853,Staple envelope,18,1629,407.25,1611,0.011049723756906077,33032.5
854,"#10 Gummed Flap White Envelopes, 100/Box",11,580,145.0,569,0.01896551724137931,19245.454545454544
855,"Manila Recycled Extra-Heavyweight Clasp Envelopes, 6"" x 9""",13,632,158.0,619,0.020569620253164556,17744.615384615387
856,"#10- 4 1/8"" x 9 1/2"" Security-Tint Envelopes",21,1296,324.0,1275,0.016203703703703703,22525.714285714286
857,"White Business Envelopes with Contemporary Seam, Recycled White Business Envelopes",34,1399,349.75,1365,0.024303073624017155,15018.676470588236
858,Staple envelope,11,637,159.25,626,0.01726844583987441,21136.818181818184
859,"Strathmore #10 Envelopes, Ultimate White",12,683,170.75,671,0.017569546120058566,20774.583333333332
860,"Tyvek Interoffice Envelopes, 9 1/2"" x 12 1/2"", 100/Box",16,1924,481.0,1908,0.008316008316008316,43891.25
861,Poly String Tie Envelopes,35,1853,463.25,1818,0.018888289260658393,19324.142857142855
862,Brown Kraft Recycled Envelopes,15,1284,321.0,1269,0.011682242990654205,31244.0
863,Grip Seal Envelopes,2,1483,370.75,1481,0.0013486176668914363,270647.5
864,Staple envelope,26,568,142.0,542,0.045774647887323945,7973.846153846153
865,Jiffy Padded Mailers with Self-Seal Closure,2,1045,261.25,1043,0.0019138755980861245,190712.5
866,Staple envelope,23,552,138.0,529,0.041666666666666664,8760.0
867,Airmail Envelopes,19,1973,493.25,1954,0.00963000506842372,37902.36842105263
868,#10 Self-Seal White Envelopes,10,704,176.0,694,0.014204545454545454,25696.0
869,Globe Weis Peel & Seel First Class Envelopes,30,625,156.25,595,0.048,7604.166666666666
870,"Tyvek  Top-Opening Peel & Seel Envelopes, Plain White",24,542,135.5,518,0.04428044280442804,8242.916666666668
871,"Peel & Seel Recycled Catalog Envelopes, Brown",17,610,152.5,593,0.027868852459016394,13097.05882352941
872,"Redi-Strip #10 Envelopes, 4 1/8 x 9 1/2",35,1260,315.0,1225,0.027777777777777776,13140.0
873,Staple envelope,9,1706,426.5,1697,0.005275498241500586,69187.77777777778
874,"Tyvek  Top-Opening Peel & Seel  Envelopes, Gray",17,1347,336.75,1330,0.012620638455827766,28920.882352941175
875,Ampad #10 Peel & Seel Holiday Envelopes,12,594,148.5,582,0.020202020202020204,18067.5
876,"#10-4 1/8"" x 9 1/2"" Premium Diagonal Seam Envelopes",13,1897,474.25,1884,0.006852925672113864,53261.92307692308
877,Ames Color-File Green Diamond Border X-ray Mailers,18,1399,349.75,1381,0.012866333095067906,28368.61111111111
878,Quality Park Security Envelopes,11,859,214.75,848,0.012805587892898719,28503.18181818182
879,"Blue String-Tie & Button Interoffice Envelopes, 10 x 13",22,1399,349.75,1377,0.015725518227305217,23210.68181818182
880,#6 3/4 Gummed Flap White Envelopes,9,780,195.0,771,0.011538461538461539,31633.333333333332
881,Peel & Seel Envelopes,18,1718,429.5,1700,0.010477299185098952,34837.22222222222
882,Staple envelope,24,1718,429.5,1694,0.013969732246798603,26127.916666666668
883,Pastel Pink Envelopes,9,1166,291.5,1157,0.007718696397941681,47287.777777777774
884,Staple envelope,35,592,148.0,557,0.05912162162162162,6173.714285714285
885,Tyvek Side-Opening Peel & Seel Expanding Envelopes,14,1171,292.75,1157,0.011955593509820665,30529.64285714286
886,"Peel & Seel Recycled Catalog Envelopes, Brown",9,560,140.0,551,0.01607142857142857,22711.111111111113
887,"Inter-Office Recycled Envelopes, Brown Kraft, Button-String,10"" x 13"" , 100/Box",10,1133,283.25,1123,0.0088261253309797,41354.5
