order_key,order_id,order_date,date_key,customer_key,location_key,product_key,sales,quantity,discount,profit,lead_time_days
2183,CA-2016-128818,2016-05-07,700,147,390,1622,3999.95,5,0.0,1159.9855,4
2184,CA-2016-128818,2016-05-07,700,147,390,1507,199.95,5,0.0,21.9945,4
2185,CA-2016-128818,2016-05-07,700,147,390,205,63.68,8,0.0,28.0192,4
2186,CA-2017-124576,2017-08-01,1096,327,87,746,54.896,2,0.2,18.5274,3
2187,CA-2016-101378,2016-07-14,760,646,5,1528,29.0,2,0.0,7.25,0
2188,CA-2017-143063,2017-08-10,1102,337,229,882,70.08,6,0.0,35.04,5
2189,CA-2017-143063,2017-08-10,1102,337,229,268,121.3,2,0.0,25.473,5
2190,CA-2017-143063,2017-08-10,1102,337,229,1817,1454.49,9,0.0,378.1674,5
2191,CA-2016-118913,2016-06-25,745,56,64,390,60.81,3,0.0,17.0268,4
2192,CA-2016-128412,2016-12-10,896,45,587,708,153.552,3,0.2,51.8238,7
2193,CA-2016-128412,2016-12-10,896,45,587,416,65.34,3,0.0,22.869,7
2194,CA-2016-128412,2016-12-10,896,45,587,1085,123.92,4,0.0,55.764,7
2195,CA-2016-128412,2016-12-10,896,45,587,383,35.1,3,0.0,12.285,7
2196,CA-2016-128412,2016-12-10,896,45,587,1549,44.75,5,0.0,8.5025,7
2197,CA-2016-136483,2016-12-01,888,22,489,501,4.704,2,0.2,0.4116,5
2198,CA-2014-163013,2014-11-28,275,82,7,538,14.67,3,0.0,3.9609,6
2199,CA-2015-135363,2015-03-28,363,148,464,1208,15.552,3,0.2,5.4432,5
2200,CA-2015-135363,2015-03-28,363,148,464,1056,5.232,1,0.2,1.7004,5
2201,US-2014-165659,2014-06-01,119,478,26,204,22.2,6,0.0,9.102,5
2202,US-2014-165659,2014-06-01,119,478,26,1777,881.93,7,0.0,229.3018,5
2203,CA-2015-138002,2015-09-06,491,111,587,729,6.096,2,0.2,2.1336,6
2204,CA-2015-138002,2015-09-06,491,111,587,309,191.82,3,0.0,74.8098,6
2205,CA-2015-128860,2015-06-29,440,679,463,184,20.104,1,0.2,1.7591,6
2206,CA-2016-164350,2016-09-10,812,143,481,488,67.56,3,0.2,8.445,2
2207,US-2014-103905,2014-07-14,155,62,196,680,29.932,7,0.8,-46.3946,6
2208,US-2014-103905,2014-07-14,155,62,196,1731,38.272,4,0.2,3.8272,6
2209,CA-2015-129854,2015-08-22,479,627,390,483,16.52,4,0.0,7.5992,4
2210,CA-2014-125556,2014-11-14,261,521,130,1713,832.93,7,0.0,233.2204,2
2211,CA-2014-125556,2014-11-14,261,521,130,775,43.8,10,0.0,21.024,2
2212,CA-2016-162313,2016-11-27,884,776,301,453,167.292,6,0.1,29.7408,3
2213,CA-2017-107874,2017-11-21,1199,726,390,261,27.42,1,0.0,11.2422,4
2214,CA-2017-129378,2017-10-01,1151,576,93,721,1.44,1,0.2,0.504,1
2215,CA-2017-129378,2017-10-01,1151,576,93,717,61.776,13,0.2,20.8494,1
2216,CA-2017-129378,2017-10-01,1151,576,93,388,241.96,2,0.0,60.49,1
2217,CA-2017-129378,2017-10-01,1151,576,93,58,108.608,4,0.2,9.5032,1
2218,CA-2014-151953,2014-09-20,209,197,154,581,2.816,2,0.2,0.9856,5
2219,CA-2017-130841,2017-07-28,1092,513,91,644,9.984,4,0.2,3.6192,4
2220,CA-2017-130841,2017-07-28,1092,513,91,1350,14.98,1,0.0,4.1944,4
2221,CA-2017-130841,2017-07-28,1092,513,91,1743,1145.6,4,0.2,100.24,4
2222,CA-2015-131884,2015-12-06,570,217,434,1733,485.94,2,0.4,-89.089,0
2223,CA-2015-131884,2015-12-06,570,217,434,613,37.376,8,0.2,4.672,0
2224,CA-2015-131884,2015-12-06,570,217,434,132,70.686,1,0.3,-24.2352,0
2225,CA-2017-121909,2017-07-31,1095,246,464,1232,54.816,3,0.2,17.8152,5
2226,CA-2016-106383,2016-03-19,657,113,121,17,72.294,1,0.7,-98.8018,2
2227,CA-2017-130771,2017-07-29,1093,448,499,932,2.896,2,0.2,0.4706,5
2228,CA-2017-130771,2017-07-29,1093,448,499,1773,124.792,1,0.2,15.599,5
2229,CA-2016-139157,2016-10-01,832,307,390,353,330.588,1,0.4,-115.7058,4
2230,CA-2014-128055,2014-03-31,66,1,91,822,673.568,2,0.2,252.588,5
2231,CA-2014-128055,2014-03-31,66,1,91,436,52.98,2,0.0,14.8344,5
2232,CA-2017-157091,2017-06-26,1063,196,233,150,526.45,5,0.0,31.587,5
2233,CA-2017-132122,2017-07-09,1074,370,202,1400,228.92,5,0.2,14.3075,5
2234,CA-2015-123232,2015-12-14,578,210,454,1711,319.968,4,0.2,35.9964,2
2235,CA-2017-104066,2017-12-05,1213,616,559,1485,205.03,7,0.0,67.6599,5
2236,CA-2015-145849,2015-09-15,499,182,232,1290,190.86,2,0.0,11.4516,2
2237,CA-2015-145849,2015-09-15,499,182,232,496,24.32,8,0.0,8.2688,2
2238,CA-2016-122322,2016-07-15,761,644,556,1428,44.4,5,0.0,12.432,6
2239,CA-2017-166849,2017-04-20,1003,695,202,303,44.4,2,0.6,-52.17,6
2240,CA-2016-146633,2016-11-15,872,748,64,777,1016.792,1,0.2,381.297,2
2241,CA-2016-146633,2016-11-15,872,748,64,761,38.136,7,0.2,13.3476,2
2242,US-2016-126893,2016-11-26,883,182,464,1835,494.982,3,0.4,-115.4958,5
2243,CA-2017-103380,2017-11-21,1199,80,76,1392,56.56,2,0.0,15.2712,4
2244,CA-2017-103380,2017-11-21,1199,80,76,602,5.56,2,0.0,1.4456,4
2245,CA-2017-103380,2017-11-21,1199,80,76,939,9.02,2,0.0,3.5178,4
2246,CA-2017-103380,2017-11-21,1199,80,76,409,8.62,1,0.0,2.2412,4
2247,CA-2017-103380,2017-11-21,1199,80,76,1835,659.976,3,0.2,49.4982,4
2248,CA-2015-116092,2015-02-15,331,396,64,1259,13.36,2,0.0,6.4128,3
2249,CA-2015-116092,2015-02-15,331,396,64,702,41.72,5,0.2,13.0375,3
2250,CA-2015-116092,2015-02-15,331,396,64,659,11.52,5,0.2,4.176,3
2251,CA-2015-116092,2015-02-15,331,396,64,406,541.44,6,0.0,157.0176,3
2252,CA-2015-116092,2015-02-15,331,396,64,1050,19.44,3,0.0,9.3312,3
2253,CA-2016-117849,2016-04-15,682,383,90,1260,143.7,3,0.0,68.976,2
2254,CA-2015-169201,2015-09-28,511,323,91,391,43.26,3,0.0,14.2758,3
2255,CA-2015-169201,2015-09-28,511,323,91,416,43.56,2,0.0,15.246,3
2256,CA-2016-164091,2016-09-17,819,448,269,1749,437.85,3,0.0,131.355,5
2257,CA-2016-164091,2016-09-17,819,448,269,315,109.48,2,0.0,33.9388,5
2258,CA-2017-105214,2017-06-16,1054,768,91,50,1212.96,7,0.2,90.972,3
2259,CA-2017-105214,2017-06-16,1054,768,91,1126,18.54,2,0.0,8.7138,3
2260,CA-2015-117611,2015-11-08,544,551,90,922,5.0,1,0.0,2.4,2
2261,CA-2015-117611,2015-11-08,544,551,90,1518,371.97,3,0.0,66.9546,2
2262,US-2015-137960,2015-12-18,582,547,390,1523,166.24,1,0.0,24.936,0
2263,CA-2017-122994,2017-02-06,943,545,561,40,359.97,3,0.0,79.1934,3
2264,CA-2016-131065,2016-11-14,871,2,179,1576,499.98,2,0.0,114.9954,2
2265,CA-2016-131065,2016-11-14,871,2,179,1172,5.28,1,0.0,2.376,2
2266,CA-2016-131065,2016-11-14,871,2,179,845,8.26,2,0.0,3.8822,2
2267,CA-2017-149146,2017-10-12,1161,701,413,1240,7.968,2,0.2,2.6892,0
2268,CA-2017-137470,2017-09-17,1138,758,587,1149,12.96,2,0.0,6.3504,0
2269,CA-2017-105480,2017-12-20,1227,216,393,1189,6.48,1,0.0,3.1104,6
2270,CA-2017-105480,2017-12-20,1227,216,393,768,6.984,1,0.2,2.3571,6
2271,CA-2017-164917,2017-12-02,1210,518,160,618,47.96,5,0.2,4.1965,5
2272,CA-2015-102036,2015-09-21,505,174,587,1385,199.74,6,0.0,47.9376,6
2273,CA-2015-142944,2015-03-06,344,389,91,152,435.26,7,0.0,95.7572,5
2274,CA-2015-142944,2015-03-06,344,389,91,1612,1119.984,2,0.2,377.9946,5
2275,CA-2014-157882,2014-10-03,222,47,64,336,143.432,1,0.2,3.5858,5
2276,CA-2014-157882,2014-10-03,222,47,64,96,122.352,3,0.2,13.7646,5
2277,CA-2014-104283,2014-06-27,140,466,329,1411,306.2,5,0.0,0.0,4
2278,CA-2014-104283,2014-06-27,140,466,329,324,85.98,1,0.0,22.3548,4
2279,CA-2014-104283,2014-06-27,140,466,329,1461,223.96,4,0.0,53.7504,4
2280,CA-2017-142622,2017-10-30,1177,379,587,113,97.568,2,0.2,-6.098,3
2281,CA-2017-142622,2017-10-30,1177,379,587,123,614.272,8,0.2,-23.0352,3
2282,CA-2017-142622,2017-10-30,1177,379,587,45,199.98,2,0.0,37.9962,3
2283,CA-2016-132143,2016-09-03,806,287,133,1184,48.16,7,0.0,22.1536,2
2284,CA-2015-153108,2015-03-05,343,686,238,1731,23.92,2,0.0,6.6976,4
2285,CA-2015-153108,2015-03-05,343,686,238,420,60.69,7,0.0,16.3863,4
2286,CA-2016-112676,2016-05-05,698,595,492,1243,14.352,3,0.2,5.2026,3
2287,CA-2017-165687,2017-11-17,1195,177,568,459,35.04,2,0.0,12.264,6
2288,US-2017-112928,2017-06-01,1041,65,441,421,17.48,5,0.2,1.311,4
2289,CA-2017-143343,2017-06-10,1049,120,64,552,16.4,5,0.0,4.756,3
2290,CA-2017-115154,2017-01-08,921,658,587,339,892.98,2,0.0,80.3682,3
2291,CA-2015-149342,2015-04-20,382,762,180,1732,287.97,3,0.0,77.7519,5
2292,CA-2015-149342,2015-04-20,382,762,180,242,595.38,6,0.0,297.69,5
2293,CA-2015-149342,2015-04-20,382,762,180,1087,12.96,2,0.0,6.2208,5
2294,CA-2015-130995,2015-11-01,538,616,390,1691,4.95,1,0.0,1.3365,5
2295,CA-2017-127929,2017-12-23,1230,287,133,268,181.95,3,0.0,38.2095,4
2296,CA-2015-113145,2015-11-01,538,777,390,1180,13.52,4,0.0,6.2192,4
2297,CA-2015-113145,2015-11-01,538,777,390,171,259.7,5,0.0,106.477,4
2298,CA-2015-113145,2015-11-01,538,777,390,1728,42.95,1,0.0,1.2885,4
2299,CA-2015-113145,2015-11-01,538,777,390,1509,1399.93,7,0.0,601.9699,4
2300,CA-2015-113145,2015-11-01,538,777,390,1781,503.96,4,0.0,125.99,4
2301,CA-2014-162362,2014-11-14,261,387,302,664,12.72,3,0.0,6.36,4
2302,CA-2014-162362,2014-11-14,261,387,302,659,11.52,4,0.0,5.6448,4
2303,CA-2016-106558,2016-01-17,608,222,180,1490,316.0,4,0.0,31.6,4
2304,CA-2017-157931,2017-09-17,1138,531,184,62,723.92,4,0.0,188.2192,5
2305,CA-2017-157931,2017-09-17,1138,531,184,1049,106.32,3,0.0,49.9704,5
2306,CA-2016-115574,2016-12-23,908,102,202,32,141.372,2,0.3,-14.1372,1
2307,CA-2015-160794,2015-08-06,468,542,522,1254,27.216,3,0.2,9.8658,2
2308,CA-2017-116225,2017-11-05,1183,724,390,1496,390.75,5,0.0,171.93,4
2309,US-2017-120418,2017-06-11,1050,67,15,70,280.792,1,0.2,35.099,1
2310,US-2017-120418,2017-06-11,1050,67,15,1369,68.448,4,0.2,7.7004,1
2311,US-2017-120418,2017-06-11,1050,67,15,565,88.04,5,0.2,6.603,1
2312,US-2017-120418,2017-06-11,1050,67,15,539,15.872,1,0.2,1.984,1
2313,US-2017-120418,2017-06-11,1050,67,15,1355,215.592,3,0.2,-48.5082,1
2314,CA-2017-122035,2017-07-20,1084,269,479,1001,14.62,2,0.0,6.8714,5
2315,CA-2017-122035,2017-07-20,1084,269,479,417,416.32,2,0.0,112.4064,5
2316,CA-2017-122035,2017-07-20,1084,269,479,655,43.0,5,0.0,20.21,5
2317,CA-2017-122035,2017-07-20,1084,269,479,113,182.94,3,0.0,27.441,5
2318,CA-2017-122035,2017-07-20,1084,269,479,725,60.83,7,0.0,30.415,5
2319,CA-2017-122035,2017-07-20,1084,269,479,1551,389.97,3,0.0,132.5898,5
2320,CA-2015-117828,2015-12-23,587,69,567,410,194.32,4,0.0,56.3528,3
2321,CA-2017-165491,2017-03-20,976,334,587,1467,265.93,7,0.0,63.8232,4
2322,CA-2015-109470,2015-12-31,595,420,259,825,94.74,3,0.0,44.5278,3
2323,CA-2015-109470,2015-12-31,595,420,259,677,60.64,4,0.0,27.8944,3
2324,CA-2015-109470,2015-12-31,595,420,259,787,76.3,5,0.0,38.15,3
2325,CA-2015-109470,2015-12-31,595,420,259,673,364.8,12,0.0,167.808,3
2326,CA-2015-105102,2015-09-15,499,92,390,726,79.872,3,0.2,29.952,4
2327,CA-2015-105102,2015-09-15,499,92,390,48,46.384,1,0.2,1.1596,4
2328,CA-2015-105102,2015-09-15,499,92,390,1168,12.96,2,0.0,6.2208,4
2329,CA-2017-138422,2017-09-23,1144,442,119,893,14.352,3,0.2,5.2026,3
2330,US-2015-147739,2015-12-25,589,353,464,183,547.136,4,0.2,-68.392,4
2331,CA-2016-155187,2016-09-24,825,448,64,1311,41.96,2,0.0,2.9372,2
2332,CA-2016-155187,2016-09-24,825,448,64,1046,41.7,5,0.0,20.85,2
2333,CA-2017-169285,2017-03-21,977,663,234,1249,277.4,5,0.0,133.152,4
2334,CA-2017-169285,2017-03-21,977,663,234,1287,5.78,1,0.0,2.8322,4
2335,CA-2014-140886,2014-09-30,219,447,483,391,69.216,6,0.2,11.2476,4
2336,CA-2017-152695,2017-12-10,1218,131,130,892,10.86,3,0.0,5.1042,0
2337,CA-2017-152695,2017-12-10,1218,131,130,376,426.79,7,0.0,123.7691,0
2338,CA-2014-110639,2014-08-23,184,643,390,1241,25.92,4,0.0,12.4416,0
2339,CA-2014-110639,2014-08-23,184,643,390,1271,45.92,4,0.0,22.5008,0
2340,CA-2014-121727,2014-08-19,181,379,423,633,10.72,2,0.2,1.742,5
2341,CA-2016-137736,2016-11-10,867,201,187,636,41.86,7,0.0,10.465,5
2342,US-2014-143231,2014-12-31,305,305,282,226,63.2,5,0.0,23.384,3
2343,US-2014-143231,2014-12-31,305,305,282,1467,113.97,3,0.0,27.3528,3
2344,US-2014-155894,2014-07-26,164,152,202,1416,123.552,3,0.2,-29.3436,4
2345,CA-2016-119025,2016-02-22,635,613,598,400,490.32,9,0.0,137.2896,6
2346,CA-2016-159373,2016-03-13,652,478,543,1065,70.08,5,0.2,24.528,5
2347,CA-2016-159373,2016-03-13,652,478,543,809,1.272,2,0.8,-2.1624,5
2348,CA-2016-159373,2016-03-13,652,478,543,373,557.585,5,0.3,0.0,5
2349,CA-2017-109701,2017-12-02,1210,41,64,811,9.024,6,0.2,3.1584,1
2350,CA-2017-109701,2017-12-02,1210,41,64,662,69.456,2,0.2,22.5732,1
2351,CA-2017-109701,2017-12-02,1210,41,64,1229,10.86,2,0.0,5.3214,1
2352,CA-2017-109701,2017-12-02,1210,41,64,436,79.47,3,0.0,22.2516,1
2353,CA-2017-109701,2017-12-02,1210,41,64,532,10.08,6,0.0,5.04,1
2354,CA-2015-111514,2015-08-31,486,672,91,21,1552.831,7,0.15,200.9546,2
2355,CA-2015-111514,2015-08-31,486,672,91,746,137.24,5,0.2,46.3185,2
2356,CA-2015-111514,2015-08-31,486,672,91,1598,36.51,1,0.0,15.6993,2
2357,CA-2015-111514,2015-08-31,486,672,91,1623,239.976,3,0.2,80.9919,2
2358,US-2014-148838,2014-03-17,54,166,390,356,1579.746,7,0.4,-447.5947,4
2359,US-2014-148838,2014-03-17,54,166,390,339,1071.576,4,0.4,-553.6476,4
2360,US-2014-148838,2014-03-17,54,166,390,366,613.908,3,0.4,-122.7816,4
2361,US-2014-148838,2014-03-17,54,166,390,1194,34.86,7,0.0,16.3842,4
2362,US-2014-148838,2014-03-17,54,166,390,1079,155.04,4,0.0,75.9696,4
2363,CA-2017-136497,2017-04-16,1001,642,423,698,13.71,5,0.7,-10.054,4
2364,US-2016-108637,2016-03-13,652,6,572,312,127.88,2,0.0,40.9216,5
2365,US-2016-108637,2016-03-13,652,6,572,467,160.32,2,0.0,44.8896,5
2366,US-2016-108637,2016-03-13,652,6,572,843,46.0,4,0.0,20.7,5
2367,CA-2014-102295,2014-11-24,271,260,86,74,120.712,1,0.2,-18.1068,2
2368,CA-2017-123659,2017-02-10,945,529,272,1171,23.12,4,0.0,11.3288,3
2369,US-2016-129469,2016-09-23,824,434,427,220,532.704,6,0.2,-26.6352,4
2370,US-2016-129469,2016-09-23,824,434,427,480,4.912,2,0.2,0.307,4
2371,CA-2017-155152,2017-07-07,1072,534,469,1580,252.0,4,0.0,93.24,2
2372,CA-2016-159940,2016-07-07,755,81,196,318,60.288,8,0.6,-27.1296,4
2373,CA-2016-159940,2016-07-07,755,81,196,913,2.632,1,0.2,0.8225,4
2374,CA-2016-159940,2016-07-07,755,81,196,1114,23.688,9,0.2,7.6986,4
2375,CA-2016-159940,2016-07-07,755,81,196,62,253.372,2,0.3,-14.4784,4
2376,CA-2017-119669,2017-01-24,933,757,186,901,5.67,3,0.0,0.1134,6
2377,US-2014-164616,2014-08-19,181,540,423,708,76.776,4,0.7,-58.8616,2
2378,US-2014-164616,2014-08-19,181,540,423,1456,9.184,2,0.2,1.148,2
2379,CA-2015-148628,2015-12-06,570,437,103,1237,32.75,5,0.0,15.065,5
2380,CA-2016-118052,2016-05-06,699,78,433,939,7.216,2,0.2,1.7138,4
2381,CA-2016-118052,2016-05-06,699,78,433,1176,49.568,2,0.2,15.49,4
2382,CA-2016-118052,2016-05-06,699,78,433,311,54.712,7,0.2,11.6263,4
2383,US-2017-117534,2017-03-25,980,183,51,424,176.04,4,0.0,45.7704,1
2384,US-2017-117534,2017-03-25,980,183,51,569,16.02,9,0.0,4.4856,1
2385,US-2017-117534,2017-03-25,980,183,51,722,185.92,4,0.2,62.748,1
2386,US-2017-117534,2017-03-25,980,183,51,1683,211.168,4,0.2,15.8376,1
2387,US-2017-117534,2017-03-25,980,183,51,1603,479.984,2,0.2,59.998,1
2388,CA-2015-145065,2015-12-12,576,217,90,916,7.86,2,0.0,3.6156,3
2389,CA-2015-145065,2015-12-12,576,217,90,740,24.448,2,0.2,8.8624,3
2390,US-2015-127040,2015-12-06,570,690,390,1258,6.48,1,0.0,3.1104,4
2391,US-2015-127040,2015-12-06,570,690,390,1088,41.86,7,0.0,20.5114,4
2392,US-2015-127040,2015-12-06,570,690,390,1538,1619.91,9,0.0,97.1946,4
2393,US-2015-127040,2015-12-06,570,690,390,239,113.92,4,0.0,42.1504,4
2394,CA-2016-128111,2016-03-17,655,177,287,489,39.68,2,0.0,10.3168,6
2395,CA-2015-137897,2015-11-14,550,595,390,1522,37.6,2,0.0,2.256,5
2396,CA-2015-137897,2015-11-14,550,595,390,1492,59.9,2,0.0,23.96,5
2397,CA-2015-137897,2015-11-14,550,595,390,1248,37.0,5,0.0,16.65,5
2398,CA-2017-169264,2017-08-14,1106,574,91,967,5.76,2,0.0,2.8224,2
2399,CA-2017-169264,2017-08-14,1106,574,91,478,16.68,6,0.0,4.3368,2
2400,CA-2017-147361,2017-09-09,1130,667,472,1355,628.81,7,0.0,12.5762,6
2401,CA-2017-147361,2017-09-09,1130,667,472,1362,56.45,5,0.0,14.677,6
2402,CA-2017-145877,2017-04-01,987,53,338,1312,94.2,6,0.0,23.55,3
2403,CA-2017-145877,2017-04-01,987,53,338,866,28.4,5,0.0,13.348,3
2404,US-2016-110170,2016-09-27,828,329,523,6,956.6648,7,0.32,-225.0976,6
2405,CA-2017-108574,2017-10-07,1157,508,64,1518,1115.91,9,0.0,200.8638,4
2406,CA-2017-108574,2017-10-07,1157,508,64,1813,128.744,7,0.2,-28.9674,4
2407,CA-2017-108574,2017-10-07,1157,508,64,1705,79.92,10,0.2,26.973,4
2408,CA-2017-144589,2017-01-20,929,754,91,590,24.2,5,0.0,7.986,5
2409,CA-2017-144589,2017-01-20,929,754,91,1798,359.976,3,0.2,130.4913,5
2410,CA-2017-155985,2017-03-23,978,76,91,167,211.84,8,0.0,76.2624,2
2411,CA-2014-162684,2014-08-01,168,58,464,914,5.68,2,0.2,1.917,5
2412,CA-2015-142041,2015-06-07,422,268,64,811,7.52,5,0.2,2.632,2
2413,CA-2014-151295,2014-11-12,260,340,64,1141,11.96,2,0.0,5.8604,4
2414,CA-2014-151295,2014-11-12,260,340,64,342,629.064,3,0.2,31.4532,4
2415,CA-2016-156300,2016-12-29,913,740,598,74,754.45,5,0.0,60.356,4
2416,CA-2015-146087,2015-07-06,445,607,283,24,301.96,2,0.0,60.392,5
2417,CA-2017-168655,2017-10-12,1161,523,374,1542,595.0,5,0.0,95.2,6
2418,CA-2017-168655,2017-10-12,1161,523,374,726,79.872,3,0.2,29.952,6
2419,CA-2016-107202,2016-05-21,713,453,352,1619,2396.4,10,0.2,179.73,7
2420,CA-2017-159597,2017-11-09,1187,490,41,1364,63.56,2,0.0,3.178,5
2421,CA-2017-159597,2017-11-09,1187,490,41,1577,99.99,1,0.0,43.9956,5
2422,CA-2016-155551,2016-04-18,685,167,206,1399,230.376,3,0.2,-48.9549,5
2423,CA-2016-155551,2016-04-18,685,167,206,1110,9.664,2,0.2,3.2616,5
2424,US-2017-147669,2017-12-25,1232,724,427,1533,158.928,7,0.2,41.7186,5
2425,US-2017-147669,2017-12-25,1232,724,427,662,13.023,1,0.7,-10.4184,5
2426,US-2017-147669,2017-12-25,1232,724,427,347,273.06,2,0.4,-104.673,5
2427,US-2017-147669,2017-12-25,1232,724,427,928,39.312,13,0.2,12.7764,5
2428,CA-2016-169922,2016-06-11,732,552,498,793,1.344,4,0.8,-2.1504,6
2429,CA-2016-169922,2016-06-11,732,552,498,701,8.272,4,0.8,-13.6488,6
2430,CA-2016-169922,2016-06-11,732,552,498,299,12.544,7,0.6,-9.0944,6
2431,CA-2017-100748,2017-05-13,1025,628,91,947,58.48,8,0.0,27.4856,7
2432,CA-2017-129805,2017-12-28,1235,329,587,204,7.4,2,0.0,3.034,5
2433,CA-2014-148586,2014-03-25,61,64,390,92,366.786,7,0.1,65.2064,7
2434,US-2017-112613,2017-05-28,1038,371,522,1730,54.368,4,0.2,4.0776,4
2435,CA-2015-154746,2015-11-14,550,595,569,862,33.96,2,0.0,16.98,3
2436,CA-2015-154746,2015-11-14,550,595,569,443,826.11,3,0.0,322.1829,3
2437,CA-2017-140053,2017-07-03,1069,123,377,268,545.85,9,0.0,114.6285,7
2438,CA-2014-164210,2014-11-18,265,615,123,323,145.98,2,0.5,-99.2664,2
2439,CA-2014-164210,2014-11-18,265,615,123,1164,35.808,4,0.2,12.5328,2
2440,CA-2017-139948,2017-07-17,1082,728,176,232,7.904,2,0.2,2.1736,5
2441,CA-2016-146934,2016-05-22,714,17,368,1848,345.0,5,0.0,86.25,5
2442,CA-2016-146934,2016-05-22,714,17,368,359,174.286,2,0.3,-19.9184,5
2443,CA-2016-146934,2016-05-22,714,17,368,445,662.84,4,0.0,172.3384,5
2444,CA-2016-146934,2016-05-22,714,17,368,1531,95.1,5,0.0,30.432,5
2445,CA-2016-146934,2016-05-22,714,17,368,875,26.88,6,0.0,12.9024,5
2446,CA-2016-146934,2016-05-22,714,17,368,1720,257.98,2,0.0,74.8142,5
2447,CA-2015-100573,2015-09-25,508,42,64,848,17.48,2,0.0,8.2156,6
2448,CA-2016-119165,2016-10-31,858,68,464,65,492.835,5,0.3,-14.081,6
2449,CA-2015-128027,2015-09-14,498,161,474,1355,269.49,3,0.0,5.3898,3
2450,CA-2016-140207,2016-11-05,862,178,93,797,29.12,5,0.2,9.828,5
2451,CA-2017-140949,2017-03-17,973,196,390,944,18.75,5,0.0,9.0,5
2452,CA-2017-140949,2017-03-17,973,196,390,1685,119.7,6,0.0,31.122,5
2453,CA-2017-140949,2017-03-17,973,196,390,661,9.144,3,0.2,3.0861,5
2454,CA-2017-140949,2017-03-17,973,196,390,1531,57.06,3,0.0,18.2592,5
2455,CA-2017-140949,2017-03-17,973,196,390,1549,71.6,8,0.0,13.604,5
2456,CA-2017-140949,2017-03-17,973,196,390,1300,107.44,8,0.0,27.9344,5
2457,CA-2017-140949,2017-03-17,973,196,390,1001,7.31,1,0.0,3.4357,5
2458,CA-2017-140949,2017-03-17,973,196,390,527,59.1,6,0.0,22.458,5
2459,CA-2017-140949,2017-03-17,973,196,390,1393,46.53,3,0.0,12.0978,5
2460,CA-2017-138548,2017-08-15,1107,366,371,431,97.84,2,0.0,25.4384,6
2461,CA-2015-142419,2015-07-11,449,674,587,1125,29.97,3,0.0,13.4865,2
2462,CA-2015-142419,2015-07-11,449,674,587,700,98.352,3,0.2,34.4232,2
2463,CA-2017-148691,2017-12-03,1211,179,390,695,83.92,5,0.2,29.372,6
2464,CA-2017-148691,2017-12-03,1211,179,390,698,14.624,2,0.2,5.1184,6
2465,CA-2017-148691,2017-12-03,1211,179,390,1701,136.99,1,0.0,36.9873,6
2466,CA-2017-148691,2017-12-03,1211,179,390,963,3.15,1,0.0,1.512,6
2467,CA-2017-128755,2017-05-04,1017,519,566,1070,9.11,1,0.0,4.0995,4
2468,CA-2017-128755,2017-05-04,1017,519,566,1389,571.44,4,0.0,165.7176,4
2469,CA-2017-128755,2017-05-04,1017,519,566,1288,32.4,5,0.0,15.552,4
2470,CA-2017-128755,2017-05-04,1017,519,566,1334,16.91,1,0.0,4.5657,4
2471,US-2016-135923,2016-01-22,610,156,406,212,14.272,8,0.2,4.2816,6
2472,US-2016-135923,2016-01-22,610,156,406,19,451.136,4,0.2,-67.6704,6
2473,US-2016-135923,2016-01-22,610,156,406,390,64.864,4,0.2,6.4864,6
2474,CA-2016-114972,2016-11-03,860,591,64,67,217.584,2,0.2,-29.9178,3
2475,CA-2016-114972,2016-11-03,860,591,64,1475,82.95,5,0.0,29.0325,3
2476,CA-2016-114972,2016-11-03,860,591,64,1009,87.71,7,0.0,41.2237,3
2477,CA-2016-114972,2016-11-03,860,591,64,443,1101.48,4,0.0,429.5772,3
2478,CA-2017-102750,2017-09-04,1126,308,64,319,1322.352,3,0.2,-99.1764,4
2479,CA-2014-145212,2014-09-13,203,200,390,563,5.46,3,0.0,1.4742,6
2480,CA-2017-141992,2017-06-19,1057,290,511,1441,11.184,1,0.2,0.8388,6
2481,CA-2017-141992,2017-06-19,1057,290,511,1399,153.584,2,0.2,-32.6366,6
2482,CA-2017-147956,2017-12-24,1231,32,587,1329,1003.62,6,0.0,0.0,7
2483,CA-2017-126067,2017-08-28,1120,442,587,1708,35.168,4,0.2,11.4296,6
2484,CA-2017-126067,2017-08-28,1120,442,587,321,1137.75,5,0.0,250.305,6
2485,CA-2017-126067,2017-08-28,1120,442,587,705,99.68,5,0.2,32.396,6
2486,CA-2017-126067,2017-08-28,1120,442,587,602,5.56,2,0.0,1.4456,6
2487,CA-2015-104514,2015-01-02,306,128,139,1356,85.52,2,0.0,22.2352,2
2488,CA-2015-104514,2015-01-02,306,128,139,521,9.84,3,0.0,2.6568,2
2489,CA-2015-104514,2015-01-02,306,128,139,1259,20.04,3,0.0,9.6192,2
2490,CA-2015-141040,2015-10-09,518,735,390,1745,631.96,4,0.0,303.3408,4
2491,CA-2015-141040,2015-10-09,518,735,390,1160,23.92,4,0.0,10.764,4
2492,CA-2014-113579,2014-12-13,289,424,64,1103,90.24,6,0.0,41.5104,2
2493,CA-2014-144624,2014-11-19,266,395,385,1793,4548.81,7,0.0,1228.1787,4
2494,CA-2016-146206,2016-09-10,812,445,522,362,300.93,5,0.3,-34.392,4
2495,CA-2016-146206,2016-09-10,812,445,522,1707,719.96,5,0.2,53.997,4
