product_key,product_id,category,sub_category,product_name,product_price,rating_rate,rating_count
1285,OFF-PA-10004948,Office Supplies,Paper,Xerox 190,9.99,3.0,400
1286,OFF-PA-10004965,Office Supplies,Paper,Xerox 1921,12.99,3.6,145
1287,OFF-PA-10004971,Office Supplies,Paper,Xerox 196,695.0,4.6,400
1288,OFF-PA-10004983,Office Supplies,Paper,Xerox 23,109.95,3.9,120
1289,OFF-PA-10004996,Office Supplies,Paper,"Speediset Carbonless Redi-Letter 7"" x 8 1/2""",39.99,3.8,679
1290,OFF-ST-10000025,Office Supplies,Storage,Fellowes Stor/Drawer Steel Plus Storage Drawers,55.99,4.7,500
1291,OFF-ST-10000036,Office Supplies,Storage,"Recycled Data-Pak for Archival Bound Computer Printouts, 12-1/2 x 12-1/2 x 16",599.0,2.9,250
1292,OFF-ST-10000046,Office Supplies,Storage,Fellowes Super Stor/Drawer Files,999.99,2.2,140
1293,OFF-ST-10000060,Office Supplies,Storage,Fellowes Bankers Box Staxonsteel Drawer File/Stacking System,9.85,4.7,130
1294,OFF-ST-10000078,Office Supplies,Storage,Tennsco 6- and 18-Compartment Lockers,15.99,2.1,430
1295,OFF-ST-10000107,Office Supplies,Storage,Fellowes Super Stor/Drawer,9.85,4.7,130
1296,OFF-ST-10000129,Office Supplies,Storage,Fellowes Recycled Storage Drawers,695.0,4.6,400
1297,OFF-ST-10000136,Office Supplies,Storage,Letter Size File,29.95,2.9,340
1298,OFF-ST-10000142,Office Supplies,Storage,Deluxe Rollaway Locking File with Drawer,109.95,3.9,120
1299,OFF-ST-10000321,Office Supplies,Storage,Akro Stacking Bins,999.99,2.2,140
1300,OFF-ST-10000344,Office Supplies,Storage,"Neat Ideas Personal Hanging Folder Files, Black",56.99,2.6,235
1301,OFF-ST-10000352,Office Supplies,Storage,Acco Perma 2700 Stacking Storage Drawers,64.0,3.3,203
1302,OFF-ST-10000419,Office Supplies,Storage,"Rogers Jumbo File, Granite",56.99,2.6,235
1303,OFF-ST-10000464,Office Supplies,Storage,"Multi-Use Personal File Cart and Caster Set, Three Stacking Bins",39.99,3.8,679
1304,OFF-ST-10000532,Office Supplies,Storage,Advantus Rolling Drawer Organizers,15.99,2.1,430
1305,OFF-ST-10000563,Office Supplies,Storage,Fellowes Bankers Box Stor/Drawer Steel Plus,114.0,4.8,400
1306,OFF-ST-10000585,Office Supplies,Storage,Economy Rollaway Files,695.0,4.6,400
1307,OFF-ST-10000604,Office Supplies,Storage,Home/Office Personal File Carts,695.0,4.6,400
1308,OFF-ST-10000615,Office Supplies,Storage,"SimpliFile Personal File, Black Granite, 15w x 6-15/16d x 11-1/4h",109.0,4.8,319
1309,OFF-ST-10000617,Office Supplies,Storage,Woodgrain Magazine Files by Perma,168.0,3.9,70
1310,OFF-ST-10000636,Office Supplies,Storage,Rogers Profile Extra Capacity Storage Tub,9.99,3.0,400
1311,OFF-ST-10000642,Office Supplies,Storage,"Tennsco Lockers, Gray",999.99,2.2,140
1312,OFF-ST-10000649,Office Supplies,Storage,Hanging Personal Folder File,109.0,4.8,319
1313,OFF-ST-10000675,Office Supplies,Storage,"File Shuttle II and Handi-File, Black",599.0,2.9,250
1314,OFF-ST-10000676,Office Supplies,Storage,Fellowes Econo/Stor Drawers,22.3,4.1,259
1315,OFF-ST-10000689,Office Supplies,Storage,"Fellowes Strictly Business Drawer File, Letter/Legal Size",9.99,3.0,400
1316,OFF-ST-10000736,Office Supplies,Storage,Carina Double Wide Media Storage Towers in Natural & Black,12.99,3.6,145
1317,OFF-ST-10000760,Office Supplies,Storage,Eldon Fold 'N Roll Cart System,15.99,2.1,430
1318,OFF-ST-10000777,Office Supplies,Storage,"Companion Letter/Legal File, Black",10.99,1.9,100
1319,OFF-ST-10000798,Office Supplies,Storage,2300 Heavy-Duty Transfer File Systems by Perma,12.99,3.6,145
1320,OFF-ST-10000876,Office Supplies,Storage,Eldon Simplefile Box Office,7.95,4.5,146
1321,OFF-ST-10000877,Office Supplies,Storage,Recycled Steel Personal File for Standard File Folders,599.0,2.9,250
1322,OFF-ST-10000885,Office Supplies,Storage,Fellowes Desktop Hanging File Manager,999.99,2.2,140
1323,OFF-ST-10000918,Office Supplies,Storage,Crate-A-Files,109.0,2.9,470
1324,OFF-ST-10000934,Office Supplies,Storage,"Contico 72""H Heavy-Duty Storage System",109.0,4.8,319
1325,OFF-ST-10000943,Office Supplies,Storage,Eldon ProFile File 'N Store Portable File Tub Letter/Legal Size Black,22.3,4.1,259
1326,OFF-ST-10000991,Office Supplies,Storage,Space Solutions HD Industrial Steel Shelving.,64.0,3.3,203
1327,OFF-ST-10001031,Office Supplies,Storage,Adjustable Personal File Tote,39.99,3.8,679
1328,OFF-ST-10001034,Office Supplies,Storage,Eldon File Chest Portable File,55.99,4.7,500
1329,OFF-ST-10001097,Office Supplies,Storage,Office Impressions Heavy Duty Welded Shelving & Multimedia Storage Drawers,168.0,3.9,70
1330,OFF-ST-10001128,Office Supplies,Storage,"Carina Mini System Audio Rack, Model AR050B",695.0,4.6,400
1331,OFF-ST-10001172,Office Supplies,Storage,"Tennsco Lockers, Sand",695.0,4.6,400
1332,OFF-ST-10001228,Office Supplies,Storage,"Fellowes Personal Hanging Folder Files, Navy",56.99,2.6,235
1333,OFF-ST-10001272,Office Supplies,Storage,"Mini 13-1/2 Capacity Data Binder Rack, Pearl",39.99,3.8,679
1334,OFF-ST-10001291,Office Supplies,Storage,"Tenex Personal Self-Stacking Standard File Box, Black/Gray",64.0,3.3,203
1335,OFF-ST-10001321,Office Supplies,Storage,"Decoflex Hanging Personal Folder File, Blue",55.99,4.7,500
1336,OFF-ST-10001325,Office Supplies,Storage,Sterilite Officeware Hinged File Box,12.99,3.6,145
1337,OFF-ST-10001328,Office Supplies,Storage,"Personal Filing Tote with Lid, Black/Gray",39.99,3.8,679
1338,OFF-ST-10001370,Office Supplies,Storage,Sensible Storage WireTech Storage Systems,109.0,2.9,470
1339,OFF-ST-10001414,Office Supplies,Storage,Decoflex Hanging Personal Folder File,55.99,4.7,500
1340,OFF-ST-10001418,Office Supplies,Storage,Carina Media Storage Towers in Natural & Black,9.85,4.7,130
1341,OFF-ST-10001469,Office Supplies,Storage,Fellowes Bankers Box Recycled Super Stor/Drawer,9.85,4.7,130
1342,OFF-ST-10001476,Office Supplies,Storage,Steel Personal Filing/Posting Tote,39.99,3.8,679
1343,OFF-ST-10001490,Office Supplies,Storage,"Hot File 7-Pocket, Floor Stand",55.99,4.7,500
1344,OFF-ST-10001496,Office Supplies,Storage,Standard Rollaway File with Lock,55.99,4.7,500
1345,OFF-ST-10001505,Office Supplies,Storage,"Perma STOR-ALL Hanging File Box, 13 1/8""W x 12 1/4""D x 10 1/2""H",168.0,3.9,70
1346,OFF-ST-10001511,Office Supplies,Storage,Space Solutions Commercial Steel Shelving,599.0,2.9,250
1347,OFF-ST-10001522,Office Supplies,Storage,"Gould Plastics 18-Pocket Panel Bin, 34w x 5-1/4d x 20-1/2h",56.99,2.6,235
1348,OFF-ST-10001526,Office Supplies,Storage,Iceberg Mobile Mega Data/Printer Cart ,64.0,3.3,203
1349,OFF-ST-10001558,Office Supplies,Storage,Acco Perma 4000 Stacking Storage Drawers,15.99,2.1,430
1350,OFF-ST-10001580,Office Supplies,Storage,Super Decoflex Portable Personal File,999.99,2.2,140
1351,OFF-ST-10001590,Office Supplies,Storage,"Tenex Personal Project File with Scoop Front Design, Black",695.0,4.6,400
1352,OFF-ST-10001627,Office Supplies,Storage,Eldon Jumbo ProFile Portable File Boxes Graphite/Black,22.3,4.1,259
1353,OFF-ST-10001713,Office Supplies,Storage,"Gould Plastics 9-Pocket Panel Bin, 18-3/8w x 5-1/4d x 20-1/2h, Black",109.0,4.8,319
1354,OFF-ST-10001780,Office Supplies,Storage,Tennsco 16-Compartment Lockers with Coat Rack,64.0,3.3,203
1355,OFF-ST-10001809,Office Supplies,Storage,Fellowes Officeware Wire Shelving,55.99,4.7,500
1356,OFF-ST-10001837,Office Supplies,Storage,"SAFCO Mobile Desk Side File, Wire Frame",64.0,3.3,203
1357,OFF-ST-10001932,Office Supplies,Storage,Fellowes Staxonsteel Drawer Files,55.99,4.7,500
1358,OFF-ST-10001963,Office Supplies,Storage,Tennsco Regal Shelving Units,22.3,4.1,259
1359,OFF-ST-10002011,Office Supplies,Storage,Smead Adjustable Mobile File Trolley with Lockable Top,114.0,4.8,400
1360,OFF-ST-10002182,Office Supplies,Storage,"Iris 3-Drawer Stacking Bin, Black",109.0,2.9,470
1361,OFF-ST-10002205,Office Supplies,Storage,File Shuttle I and Handi-File,64.0,3.3,203
1362,OFF-ST-10002214,Office Supplies,Storage,X-Rack File for Hanging Folders,56.99,2.6,235
1363,OFF-ST-10002276,Office Supplies,Storage,Safco Steel Mobile File Cart,10.99,1.9,100
1364,OFF-ST-10002289,Office Supplies,Storage,"Safco Wire Cube Shelving System, For Use as 4 or 5 14"" Cubes, Black",695.0,4.6,400
1365,OFF-ST-10002292,Office Supplies,Storage,"Sauder Facets Collection Locker/File Cabinet, Sky Alder Finish",109.0,4.8,319
1366,OFF-ST-10002301,Office Supplies,Storage,Tennsco Commercial Shelving,22.3,4.1,259
1367,OFF-ST-10002344,Office Supplies,Storage,"Carina 42""Hx23 3/4""W Media Storage Unit",56.99,2.6,235
1368,OFF-ST-10002352,Office Supplies,Storage,Iris Project Case,168.0,3.9,70
1369,OFF-ST-10002370,Office Supplies,Storage,"Sortfiler Multipurpose Personal File Organizer, Black",10.99,1.9,100
1370,OFF-ST-10002406,Office Supplies,Storage,Pizazz Global Quick File,695.0,4.6,400
1371,OFF-ST-10002444,Office Supplies,Storage,Recycled Eldon Regeneration Jumbo File,29.95,2.9,340
1372,OFF-ST-10002485,Office Supplies,Storage,Rogers Deluxe File Chest,9.85,4.7,130
1373,OFF-ST-10002486,Office Supplies,Storage,Eldon Shelf Savers Cubes and Bins,168.0,3.9,70
1374,OFF-ST-10002554,Office Supplies,Storage,Tennsco Industrial Shelving,695.0,4.6,400
1375,OFF-ST-10002562,Office Supplies,Storage,Staple magnet,29.95,2.9,340
1376,OFF-ST-10002574,Office Supplies,Storage,"SAFCO Commercial Wire Shelving, Black",599.0,2.9,250
1377,OFF-ST-10002583,Office Supplies,Storage,Fellowes Neat Ideas Storage Cubes,695.0,4.6,400
1378,OFF-ST-10002615,Office Supplies,Storage,"Dual Level, Single-Width Filing Carts",599.0,2.9,250
1379,OFF-ST-10002743,Office Supplies,Storage,SAFCO Boltless Steel Shelving,39.99,3.8,679
1380,OFF-ST-10002756,Office Supplies,Storage,"Tennsco Stur-D-Stor Boltless Shelving, 5 Shelves, 24"" Deep, Sand",9.85,4.7,130
1381,OFF-ST-10002790,Office Supplies,Storage,Safco Industrial Shelving,10.99,1.9,100
1382,OFF-ST-10002957,Office Supplies,Storage,Sterilite Show Offs Storage Containers,599.0,2.9,250
1383,OFF-ST-10002974,Office Supplies,Storage,"Trav-L-File Heavy-Duty Shuttle II, Black",7.95,4.5,146
1384,OFF-ST-10003058,Office Supplies,Storage,Eldon Mobile Mega Data Cart  Mega Stackable  Add-On Trays,55.99,4.7,500
1385,OFF-ST-10003123,Office Supplies,Storage,Fellowes Bases and Tops For Staxonsteel/High-Stak Systems,10.99,1.9,100
1386,OFF-ST-10003208,Office Supplies,Storage,Adjustable Depth Letter/Legal Cart,22.3,4.1,259
1387,OFF-ST-10003221,Office Supplies,Storage,Staple magnet,10.99,1.9,100
1388,OFF-ST-10003282,Office Supplies,Storage,"Advantus 10-Drawer Portable Organizer, Chrome Metal Frame, Smoke Drawers",599.0,2.9,250
1389,OFF-ST-10003306,Office Supplies,Storage,Letter Size Cart,599.0,2.9,250
1390,OFF-ST-10003324,Office Supplies,Storage,Belkin OmniView SE Rackmount Kit,109.95,3.9,120
1391,OFF-ST-10003327,Office Supplies,Storage,Akro-Mils 12-Gallon Tote,168.0,3.9,70
1392,OFF-ST-10003442,Office Supplies,Storage,Eldon Portable Mobile Manager,7.95,4.5,146
1393,OFF-ST-10003455,Office Supplies,Storage,"Tenex File Box, Personal Filing Tote with Lid, Black",29.95,2.9,340
1394,OFF-ST-10003470,Office Supplies,Storage,"Tennsco Snap-Together Open Shelving Units, Starter Sets and Add-On Units",10.99,1.9,100
1395,OFF-ST-10003479,Office Supplies,Storage,"Eldon Base for stackable storage shelf, platinum",109.95,3.9,120
1396,OFF-ST-10003572,Office Supplies,Storage,Portfile Personal File Boxes,29.95,2.9,340
1397,OFF-ST-10003638,Office Supplies,Storage,Mobile Personal File Cube,64.0,3.3,203
1398,OFF-ST-10003641,Office Supplies,Storage,Space Solutions Industrial Galvanized Steel Shelving.,599.0,2.9,250
1399,OFF-ST-10003656,Office Supplies,Storage,Safco Industrial Wire Shelving,109.0,4.8,319
1400,OFF-ST-10003692,Office Supplies,Storage,Recycled Steel Personal File for Hanging File Folders,599.0,2.9,250
1401,OFF-ST-10003716,Office Supplies,Storage,Tennsco Double-Tier Lockers,109.0,2.9,470
1402,OFF-ST-10003722,Office Supplies,Storage,Project Tote Personal File,15.99,2.1,430
1403,OFF-ST-10003805,Office Supplies,Storage,"24 Capacity Maxi Data Binder Racks, Pearl",168.0,3.9,70
1404,OFF-ST-10003816,Office Supplies,Storage,Fellowes High-Stak Drawer Files,9.99,3.0,400
1405,OFF-ST-10003994,Office Supplies,Storage,"Belkin 19"" Center-Weighted Shelf, Gray",695.0,4.6,400
1406,OFF-ST-10003996,Office Supplies,Storage,"Letter/Legal File Tote with Clear Snap-On Lid, Black Granite",109.0,4.8,319
1407,OFF-ST-10004123,Office Supplies,Storage,Safco Industrial Wire Shelving System,599.0,2.9,250
1408,OFF-ST-10004180,Office Supplies,Storage,Safco Commercial Shelving,7.95,4.5,146
1409,OFF-ST-10004186,Office Supplies,Storage,"Stur-D-Stor Shelving, Vertical 5-Shelf: 72""H x 36""W x 18 1/2""D",109.0,2.9,470
1410,OFF-ST-10004258,Office Supplies,Storage,Portable Personal File Box,109.0,2.9,470
1411,OFF-ST-10004337,Office Supplies,Storage,"SAFCO Commercial Wire Shelving, 72h",109.0,4.8,319
1412,OFF-ST-10004340,Office Supplies,Storage,"Fellowes Mobile File Cart, Black",9.99,3.0,400
1413,OFF-ST-10004459,Office Supplies,Storage,Tennsco Single-Tier Lockers,9.85,4.7,130
1414,OFF-ST-10004507,Office Supplies,Storage,Advantus Rolling Storage Box,15.99,2.1,430
1415,OFF-ST-10004634,Office Supplies,Storage,"Personal Folder Holder, Ebony",22.3,4.1,259
1416,OFF-ST-10004804,Office Supplies,Storage,"Belkin 19"" Vented Equipment Shelf, Black",999.99,2.2,140
1417,OFF-ST-10004835,Office Supplies,Storage,Plastic Stacking Crates & Casters,599.0,2.9,250
1418,OFF-ST-10004946,Office Supplies,Storage,Desktop 3-Pocket Hot File,114.0,4.8,400
1419,OFF-ST-10004950,Office Supplies,Storage,Acco Perma 3000 Stacking Storage Drawers,9.99,3.0,400
1420,OFF-ST-10004963,Office Supplies,Storage,Eldon Gobal File Keepers,22.3,4.1,259
1421,OFF-SU-10000151,Office Supplies,Supplies,High Speed Automatic Electric Letter Opener,599.0,2.9,250
1422,OFF-SU-10000157,Office Supplies,Supplies,Compact Automatic Electric Letter Opener,999.99,2.2,140
1423,OFF-SU-10000381,Office Supplies,Supplies,Acme Forged Steel Scissors with Black Enamel Handles,39.99,3.8,679
1424,OFF-SU-10000432,Office Supplies,Supplies,Acco Side-Punched Conventional Columnar Pads,64.0,3.3,203
1425,OFF-SU-10000646,Office Supplies,Supplies,Premier Automatic Letter Opener,39.99,3.8,679
1426,OFF-SU-10000898,Office Supplies,Supplies,"Acme Hot Forged Carbon Steel Scissors with Nickel-Plated Handles, 3 7/8"" Cut, 8""L",10.99,1.9,100
1427,OFF-SU-10000946,Office Supplies,Supplies,Staple remover,22.3,4.1,259
1428,OFF-SU-10000952,Office Supplies,Supplies,Fiskars Home & Office Scissors,599.0,2.9,250
1429,OFF-SU-10001165,Office Supplies,Supplies,Acme Elite Stainless Steel Scissors,55.99,4.7,500
1430,OFF-SU-10001212,Office Supplies,Supplies,Kleencut Forged Office Shears by Acme United Corporation,29.95,2.9,340
1431,OFF-SU-10001218,Office Supplies,Supplies,Fiskars Softgrip Scissors,168.0,3.9,70
1432,OFF-SU-10001225,Office Supplies,Supplies,Staple remover,7.95,4.5,146
1433,OFF-SU-10001574,Office Supplies,Supplies,Acme Value Line Scissors,9.99,3.0,400
1434,OFF-SU-10001664,Office Supplies,Supplies,Acme Office Executive Series Stainless Steel Trimmers,109.0,2.9,470
1435,OFF-SU-10001935,Office Supplies,Supplies,Staple remover,64.0,3.3,203
1436,OFF-SU-10002189,Office Supplies,Supplies,Acme Rosewood Handle Letter Opener,22.3,4.1,259
1437,OFF-SU-10002301,Office Supplies,Supplies,Serrated Blade or Curved Handle Hand Letter Openers,56.99,2.6,235
1438,OFF-SU-10002503,Office Supplies,Supplies,Acme Preferred Stainless Steel Scissors,695.0,4.6,400
1439,OFF-SU-10002522,Office Supplies,Supplies,Acme Kleen Earth Office Shears,15.99,2.1,430
1440,OFF-SU-10002537,Office Supplies,Supplies,Acme Box Cutter Scissors,12.99,3.6,145
1441,OFF-SU-10002557,Office Supplies,Supplies,Fiskars Spring-Action Scissors,15.99,2.1,430
1442,OFF-SU-10002573,Office Supplies,Supplies,"Acme 10"" Easy Grip Assistive Scissors",9.85,4.7,130
1443,OFF-SU-10002881,Office Supplies,Supplies,Martin Yale Chadless Opener Electric Letter Opener,15.99,2.1,430
1444,OFF-SU-10003002,Office Supplies,Supplies,Letter Slitter,39.99,3.8,679
1445,OFF-SU-10003505,Office Supplies,Supplies,Premier Electric Letter Opener,114.0,4.8,400
1446,OFF-SU-10003567,Office Supplies,Supplies,Stiletto Hand Letter Openers,39.99,3.8,679
1447,OFF-SU-10003936,Office Supplies,Supplies,Acme Serrated Blade Letter Opener,109.0,2.9,470
1448,OFF-SU-10004115,Office Supplies,Supplies,Acme Stainless Steel Office Snips,109.95,3.9,120
1449,OFF-SU-10004231,Office Supplies,Supplies,Acme Tagit Stainless Steel Antibacterial Scissors,9.85,4.7,130
1450,OFF-SU-10004261,Office Supplies,Supplies,"Fiskars 8"" Scissors, 2/Pack",9.85,4.7,130
1451,OFF-SU-10004290,Office Supplies,Supplies,"Acme Design Line 8"" Stainless Steel Bent Scissors w/Champagne Handles, 3-1/8"" Cut",999.99,2.2,140
1452,OFF-SU-10004498,Office Supplies,Supplies,Martin-Yale Premier Letter Opener,56.99,2.6,235
1453,OFF-SU-10004661,Office Supplies,Supplies,Acme Titanium Bonded Scissors,114.0,4.8,400
1454,OFF-SU-10004664,Office Supplies,Supplies,Acme Softgrip Scissors,15.99,2.1,430
1455,OFF-SU-10004737,Office Supplies,Supplies,Acme Design Stainless Steel Bent Scissors,55.99,4.7,500
1456,OFF-SU-10004768,Office Supplies,Supplies,Acme Kleencut Forged Steel Scissors,12.99,3.6,145
1457,OFF-SU-10004782,Office Supplies,Supplies,"Elite 5"" Scissors",114.0,4.8,400
1458,OFF-SU-10004884,Office Supplies,Supplies,Acme Galleria Hot Forged Steel Scissors with Colored Handles,9.99,3.0,400
1459,TEC-AC-10000023,Technology,Accessories,"Maxell 74 Minute CD-R Spindle, 50/Pack",109.0,4.8,319
1460,TEC-AC-10000057,Technology,Accessories,Microsoft Natural Ergonomic Keyboard 4000,109.95,3.9,120
1461,TEC-AC-10000109,Technology,Accessories,Sony Micro Vault Click 16 GB USB 2.0 Flash Drive,168.0,3.9,70
1462,TEC-AC-10000158,Technology,Accessories,Sony 64GB Class 10 Micro SDHC R40 Memory Card,56.99,2.6,235
1463,TEC-AC-10000171,Technology,Accessories,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 25/Pack",56.99,2.6,235
1464,TEC-AC-10000199,Technology,Accessories,Kingston Digital DataTraveler 8GB USB 2.0,7.95,4.5,146
1465,TEC-AC-10000290,Technology,Accessories,Sabrent 4-Port USB 2.0 Hub,109.0,4.8,319
1466,TEC-AC-10000303,Technology,Accessories,Logitech M510 Wireless Mouse,22.3,4.1,259
1467,TEC-AC-10000358,Technology,Accessories,Imation Secure Drive + Hardware Encrypted USB flash drive - 16 GB,999.99,2.2,140
1468,TEC-AC-10000387,Technology,Accessories,KeyTronic KT800P2 - Keyboard - Black,22.3,4.1,259
1469,TEC-AC-10000397,Technology,Accessories,"Perixx PERIBOARD-512B, Ergonomic Split Keyboard",15.99,2.1,430
1470,TEC-AC-10000420,Technology,Accessories,Logitech G500s Laser Gaming Mouse with Adjustable Weight Tuning,39.99,3.8,679
1471,TEC-AC-10000474,Technology,Accessories,Kensington Expert Mouse Optical USB Trackball for PC or Mac,55.99,4.7,500
1472,TEC-AC-10000487,Technology,Accessories,SanDisk Cruzer 4 GB USB Flash Drive,599.0,2.9,250
1473,TEC-AC-10000521,Technology,Accessories,"Verbatim Slim CD and DVD Storage Cases, 50/Pack",64.0,3.3,203
1474,TEC-AC-10000580,Technology,Accessories,Logitech G13 Programmable Gameboard with LCD Display,9.99,3.0,400
1475,TEC-AC-10000682,Technology,Accessories,Kensington K72356US Mouse-in-a-Box USB Desktop Mouse,56.99,2.6,235
1476,TEC-AC-10000710,Technology,Accessories,Maxell DVD-RAM Discs,109.0,4.8,319
1477,TEC-AC-10000736,Technology,Accessories,Logitech G600 MMO Gaming Mouse,12.99,3.6,145
1478,TEC-AC-10000844,Technology,Accessories,Logitech Gaming G510s - Keyboard,22.3,4.1,259
1479,TEC-AC-10000865,Technology,Accessories,WD My Passport Ultra 500GB Portable External Hard Drive,56.99,2.6,235
1480,TEC-AC-10000892,Technology,Accessories,NETGEAR N750 Dual Band Wi-Fi Gigabit Router,999.99,2.2,140
1481,TEC-AC-10000926,Technology,Accessories,NETGEAR RangeMax WNR1000 Wireless Router,12.99,3.6,145
1482,TEC-AC-10000927,Technology,Accessories,Anker Ultrathin Bluetooth Wireless Keyboard Aluminum Cover with Stand ,109.0,4.8,319
1483,TEC-AC-10000990,Technology,Accessories,Imation Bio 2GB USB Flash Drive Imation Corp,55.99,4.7,500
1484,TEC-AC-10000991,Technology,Accessories,Sony Micro Vault Click 8 GB USB 2.0 Flash Drive,39.99,3.8,679
1485,TEC-AC-10001013,Technology,Accessories,Logitech ClearChat Comfort/USB Headset H390,114.0,4.8,400
1486,TEC-AC-10001090,Technology,Accessories,Micro Innovations Wireless Classic Keyboard with Mouse,56.99,2.6,235
1487,TEC-AC-10001101,Technology,Accessories,Sony 16GB Class 10 Micro SDHC R40 Memory Card,29.95,2.9,340
1488,TEC-AC-10001109,Technology,Accessories,Logitech Trackman Marble Mouse,695.0,4.6,400
1489,TEC-AC-10001114,Technology,Accessories,Microsoft Wireless Mobile Mouse 4000,12.99,3.6,145
1490,TEC-AC-10001142,Technology,Accessories,First Data FD10 PIN Pad,168.0,3.9,70
1491,TEC-AC-10001266,Technology,Accessories,Memorex Micro Travel Drive 8 GB,7.95,4.5,146
1492,TEC-AC-10001267,Technology,Accessories,Imation 32GB Pocket Pro USB 3.0 Flash Drive - 32 GB - Black - 1 P ...,695.0,4.6,400
1493,TEC-AC-10001284,Technology,Accessories,Enermax Briskie RF Wireless Keyboard and Mouse Combo,55.99,4.7,500
1494,TEC-AC-10001314,Technology,Accessories,Case Logic 2.4GHz Wireless Keyboard,109.95,3.9,120
1495,TEC-AC-10001383,Technology,Accessories,Logitech Wireless Touch Keyboard K400,168.0,3.9,70
1496,TEC-AC-10001432,Technology,Accessories,Enermax Aurora Lite Keyboard,56.99,2.6,235
1497,TEC-AC-10001445,Technology,Accessories,Imation USB 2.0 Swivel Flash Drive USB flash drive - 4 GB - Pink,22.3,4.1,259
1498,TEC-AC-10001465,Technology,Accessories,SanDisk Cruzer 64 GB USB Flash Drive,55.99,4.7,500
1499,TEC-AC-10001539,Technology,Accessories,Logitech G430 Surround Sound Gaming Headset with Dolby 7.1 Technology,39.99,3.8,679
1500,TEC-AC-10001542,Technology,Accessories,SanDisk Cruzer 16 GB USB Flash Drive,114.0,4.8,400
1501,TEC-AC-10001552,Technology,Accessories,Logitech K350 2.4Ghz Wireless Keyboard,9.85,4.7,130
1502,TEC-AC-10001553,Technology,Accessories,"Memorex 25GB 6X Branded Blu-Ray Recordable Disc, 15/Pack",56.99,2.6,235
1503,TEC-AC-10001590,Technology,Accessories,Dell Slim USB Multimedia Keyboard,114.0,4.8,400
1504,TEC-AC-10001606,Technology,Accessories,Logitech Wireless Performance Mouse MX for PC and Mac,29.95,2.9,340
1505,TEC-AC-10001635,Technology,Accessories,KeyTronic KT400U2 - Keyboard - Black,10.99,1.9,100
1506,TEC-AC-10001714,Technology,Accessories,Logitech MX Performance Wireless Mouse,999.99,2.2,140
1507,TEC-AC-10001767,Technology,Accessories,SanDisk Ultra 64 GB MicroSDHC Class 10 Memory Card,39.99,3.8,679
1508,TEC-AC-10001772,Technology,Accessories,Memorex Mini Travel Drive 16 GB USB 2.0 Flash Drive,10.99,1.9,100
1509,TEC-AC-10001838,Technology,Accessories,Razer Tiamat Over Ear 7.1 Surround Sound PC Gaming Headset,56.99,2.6,235
1510,TEC-AC-10001874,Technology,Accessories,Logitech Wireless Anywhere Mouse MX for PC and Mac,999.99,2.2,140
1511,TEC-AC-10001908,Technology,Accessories,Logitech Wireless Headset h800,9.85,4.7,130
1512,TEC-AC-10001956,Technology,Accessories,Microsoft Arc Touch Mouse,12.99,3.6,145
1513,TEC-AC-10001990,Technology,Accessories,Kensington Orbit Wireless Mobile Trackball for PC and Mac,9.99,3.0,400
1514,TEC-AC-10001998,Technology,Accessories,Logitech LS21 Speaker System - PC Multimedia - 2.1-CH - Wired,55.99,4.7,500
1515,TEC-AC-10002001,Technology,Accessories,Logitech Wireless Gaming Headset G930,114.0,4.8,400
1516,TEC-AC-10002006,Technology,Accessories,Memorex Micro Travel Drive 16 GB,55.99,4.7,500
1517,TEC-AC-10002018,Technology,Accessories,AmazonBasics 3-Button USB Wired Mouse,12.99,3.6,145
1518,TEC-AC-10002049,Technology,Accessories,Logitech G19 Programmable Gaming Keyboard,999.99,2.2,140
1519,TEC-AC-10002076,Technology,Accessories,Microsoft Natural Keyboard Elite,56.99,2.6,235
1520,TEC-AC-10002134,Technology,Accessories,Rosewill 107 Normal Keys USB Wired Standard Keyboard,999.99,2.2,140
1521,TEC-AC-10002167,Technology,Accessories,Imation 8gb Micro Traveldrive Usb 2.0 Flash Drive,9.99,3.0,400
1522,TEC-AC-10002217,Technology,Accessories,Imation Clip USB flash drive - 8 GB,39.99,3.8,679
1523,TEC-AC-10002253,Technology,Accessories,Imation Bio 8GB USB Flash Drive Imation Corp,114.0,4.8,400
1524,TEC-AC-10002305,Technology,Accessories,KeyTronic E03601U1 - Keyboard - Beige,12.99,3.6,145
1525,TEC-AC-10002323,Technology,Accessories,SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card,15.99,2.1,430
1526,TEC-AC-10002331,Technology,Accessories,"Maxell 74 Minute CDR, 10/Pack",64.0,3.3,203
1527,TEC-AC-10002335,Technology,Accessories,Logitech Media Keyboard K200,168.0,3.9,70
1528,TEC-AC-10002345,Technology,Accessories,HP Standard 104 key PS/2 Keyboard,29.95,2.9,340
1529,TEC-AC-10002370,Technology,Accessories,Maxell CD-R Discs,22.3,4.1,259
1530,TEC-AC-10002380,Technology,Accessories,Sony 8GB Class 10 Micro SDHC R40 Memory Card,10.99,1.9,100
1531,TEC-AC-10002399,Technology,Accessories,SanDisk Cruzer 32 GB USB Flash Drive,109.0,4.8,319
1532,TEC-AC-10002402,Technology,Accessories,Razer Kraken PRO Over Ear PC and Music Headset,599.0,2.9,250
1533,TEC-AC-10002473,Technology,Accessories,Maxell 4.7GB DVD-R,39.99,3.8,679
